partner_id,partner_name,city,vehicle_type,rating
DP0000484,Susan Wilson,Pune,Bike,4.2
DP0000485,Arjun Davis,Delhi,Bike,3.1
DP0000486,Reyansh Nair,Mumbai,Scooter,3.9
DP0000487,Patricia Kumar,Chennai,E-Bike,3.2
DP0000488,Raj Nair,Kolkata,Scooter,3.3
DP0000489,Pooja Patel,Chennai,E-Bike,4.2
DP0000490,Saanvi Kapoor,Chennai,Bike,3.2
DP0000491,Rohan Miller,Hyderabad,Bike,4.2
DP0000492,Kiara Anderson,Hyderabad,Bike,3
DP0000493,James Mehta,Chennai,Scooter,4.1
DP0000494,Karan Wilson,Bangalore,Scooter,3.8
DP0000495,Vikram Garcia,Delhi,Bicycle,4
DP0000496,Vivaan Kumar,Mumbai,Scooter,4.3
DP0000497,Linda Reddy,Hyderabad,Scooter,3.1
DP0000498,Neha Gupta,Delhi,E-Bike,4
DP0000499,Elizabeth Patel,Kolkata,E-Bike,3.3
DP0000500,Aarav Gupta,Kolkata,Bicycle,4.2
DP0000501,Riya Mehta,Bangalore,Bike,4
DP0000502,Robert Wilson,Bangalore,Scooter,4.3
DP0000503,Rahul Gupta,Chennai,Bike,4.2
DP0000504,William Gupta,Hyderabad,Bicycle,4
DP0000505,Rahul Anderson,Chennai,Bike,4
DP0000506,Amit Rao,Chennai,Bike,3.6
DP0000507,Aryan Jones,Bangalore,Bike,3.4
DP0000508,Michael Chatterjee,Hyderabad,E-Bike,4
DP0000509,James Jones,Mumbai,E-Bike,4.6
DP0000510,Karan Bhatt,Pune,E-Bike,3.5
DP0000511,Aditya Malhotra,Chennai,E-Bike,3.6
DP0000512,Krishna Singh,Pune,Bicycle,4.7
DP0000513,Dhruv Garcia,Bangalore,E-Bike,3.2
DP0000514,Aryan Nair,Chennai,Bicycle,4.5
DP0000515,Amit Williams,Delhi,Scooter,3.7
DP0000516,Aadhya Smith,Pune,Bike,4.5
DP0000517,John Reddy,Chennai,Scooter,4.2
DP0000518,Aarav Chopra,Hyderabad,Bicycle,4.2
DP0000519,Priya Joshi,Mumbai,Scooter,3.6
DP0000520,Ayaan Davis,Pune,Scooter,4.9
DP0000521,Raj Chopra,Delhi,Bicycle,4.8
DP0000522,Jennifer Bhatt,Mumbai,Bike,3.3
DP0000523,Elizabeth Bhatt,Pune,Bike,4.6
DP0000524,Raj Garcia,Chennai,E-Bike,4.5
DP0000525,Rahul Reddy,Hyderabad,Scooter,3.8
DP0000526,Linda Miller,Kolkata,Bike,4.7
DP0000527,Krishna Kapoor,Bangalore,Scooter,4.6
DP0000528,Elizabeth Sharma,Delhi,Bike,4
DP0000529,Reyansh Miller,Pune,Bicycle,3.8
DP0000530,Kavya Sharma,Mumbai,Scooter,3.4
DP0000531,Rahul Sharma,Bangalore,E-Bike,3.8
DP0000532,Dhruv Rao,Chennai,Bicycle,4
DP0000533,Ishaan Reddy,Kolkata,Bicycle,4.4
DP0000534,Sneha Kumar,Hyderabad,Bicycle,3.1
DP0000535,Raj Jones,Delhi,E-Bike,4.7
DP0000536,Kiara Chopra,Delhi,Bicycle,4.8
DP0000537,Isha Chatterjee,Kolkata,Bicycle,4.9
DP0000538,Aadhya Davis,Mumbai,Scooter,4
DP0000539,Ayaan Mehta,Mumbai,Bicycle,4.9
DP0000540,Ananya Sharma,Chennai,Scooter,3.4
DP0000541,Aditya Malhotra,Bangalore,E-Bike,4.3
DP0000542,Vihaan Williams,Hyderabad,Bike,3.2
DP0000543,Myra Mukherjee,Mumbai,Bike,4
DP0000544,Vihaan Anderson,Hyderabad,Bike,4.5
DP0000545,Dhruv Garcia,Kolkata,Bike,4.4
DP0000546,Krishna Kumar,Delhi,Scooter,3.4
DP0000547,Kabir Singh,Hyderabad,Bike,3.1
DP0000548,Isha Brown,Pune,Bike,4
DP0000549,William Sharma,Delhi,Bicycle,3.1
DP0000550,Rohan Wilson,Hyderabad,Bicycle,4.7
DP0000551,Reyansh Wilson,Pune,E-Bike,3.2
DP0000552,Mary Malhotra,Mumbai,Bike,4
DP0000553,Riya Garcia,Mumbai,E-Bike,4
DP0000554,Neha Kumar,Delhi,Bike,4.6
DP0000555,William Iyer,Pune,Bike,3.3
DP0000556,Vivaan Sharma,Chennai,Scooter,4.4
DP0000557,Arjun Wilson,Kolkata,Bike,4.2
DP0000558,James Sharma,Pune,Scooter,4.5
DP0000559,Nikhil Joshi,Bangalore,Scooter,3.3
DP0000560,David Mehta,Hyderabad,Scooter,4.7
DP0000561,Patricia Patel,Hyderabad,Bike,3.6
DP0000562,Pooja Kapoor,Bangalore,Bicycle,4.7
DP0000563,Patricia Bhatt,Mumbai,Scooter,3.4
DP0000564,Meera Wilson,Hyderabad,E-Bike,4
DP0000565,Ishaan Nair,Delhi,Scooter,4
DP0000566,James Chatterjee,Pune,Bicycle,4
DP0000567,Arjun Mukherjee,Chennai,Scooter,3.8
DP0000568,Aadhya Nair,Chennai,Scooter,4.6
DP0000569,Nikhil Iyer,Kolkata,Bicycle,4.8
DP0000570,Aditya Williams,Chennai,Bike,3.4
DP0000571,Aarav Verma,Chennai,Scooter,3.6
DP0000572,Riya Williams,Delhi,Bike,4.7
DP0000573,Arjun Mukherjee,Mumbai,Scooter,4.5
DP0000574,Vihaan Sharma,Delhi,Bicycle,5
DP0000575,Karan Singh,Bangalore,Bicycle,3.8
DP0000576,Aditya Williams,Mumbai,Bike,3.9
DP0000577,Kabir Bose,Bangalore,E-Bike,4
DP0000578,Elizabeth Das,Chennai,Bicycle,3.7
DP0000579,Meera Johnson,Mumbai,Scooter,3
DP0000580,Anjali Chatterjee,Mumbai,Scooter,4
DP0000581,Raj Bhatt,Delhi,E-Bike,3.6
DP0000582,Karan Davis,Chennai,Scooter,4.7
DP0000583,Saanvi Jones,Delhi,Bike,4
DP0000584,Riya Bose,Pune,Scooter,3.8
DP0000585,Karan Miller,Delhi,Bicycle,3.7
DP0000586,Michael Joshi,Bangalore,Bike,3.4
DP0000587,Kavya Malhotra,Kolkata,Scooter,3.4
DP0000588,Michael Bose,Bangalore,E-Bike,3.2
DP0000589,Patricia Bose,Kolkata,Bicycle,4.4
DP0000590,Mary Chatterjee,Hyderabad,E-Bike,3.4
DP0000591,Ayaan Malhotra,Bangalore,Scooter,3.7
DP0000592,Kavya Bose,Kolkata,Scooter,3
DP0000593,Rohan Mehta,Mumbai,Bike,4.1
DP0000594,Isha Joshi,Hyderabad,E-Bike,4.2
DP0000595,Isha Reddy,Kolkata,E-Bike,4.2
DP0000596,Arjun Chatterjee,Pune,Bike,4.3
DP0000597,Aditya Mehta,Chennai,Bike,3.7
DP0000598,Aditya Malhotra,Delhi,E-Bike,3.1
DP0000599,Meera Sharma,Pune,Bicycle,4.9
DP0000600,Riya Chopra,Kolkata,Scooter,3.9
DP0000601,Jennifer Williams,Chennai,Bike,4.3
DP0000602,Diya Jones,Mumbai,Bicycle,4.7
DP0000603,Patricia Das,Kolkata,Scooter,3.1
DP0000604,Neha Singh,Kolkata,E-Bike,4.9
DP0000605,Amit Smith,Bangalore,Bike,4
DP0000606,Kiara Das,Chennai,Bicycle,3.5
DP0000607,Linda Rao,Kolkata,E-Bike,4.1
DP0000608,Aditya Rao,Hyderabad,Bike,3
DP0000609,Jennifer Nair,Mumbai,Bicycle,3.4
DP0000610,Isha Williams,Pune,Bike,3.9
DP0000611,Amit Kapoor,Mumbai,Scooter,4.7
DP0000612,Ayaan Joshi,Mumbai,Bike,4
DP0000613,Linda Nair,Hyderabad,Bike,4.6
DP0000614,Isha Mehta,Chennai,Bicycle,4
DP0000615,Michael Joshi,Bangalore,Bike,4.6
DP0000616,Karan Sharma,Hyderabad,Scooter,4
DP0000617,Elizabeth Chatterjee,Kolkata,Bicycle,3.7
DP0000618,Priya Miller,Kolkata,Scooter,3.2
DP0000619,Riya Garcia,Hyderabad,Bicycle,3.3
DP0000620,Rohan Chopra,Kolkata,E-Bike,4
DP0000621,Pooja Malhotra,Kolkata,Bike,4.6
DP0000622,Myra Brown,Hyderabad,Scooter,3.5
DP0000623,William Mukherjee,Mumbai,Scooter,4.7
DP0000624,Patricia Johnson,Hyderabad,Bike,4.7
DP0000625,Priya Bhatt,Delhi,Bike,3.5
DP0000626,Kavya Anderson,Bangalore,E-Bike,3.7
DP0000627,Nikhil Kapoor,Hyderabad,Bicycle,4.5
DP0000628,Kiara Smith,Pune,Scooter,3.7
DP0000629,Kavya Smith,Bangalore,Scooter,3.1
DP0000630,Isha Miller,Pune,Bicycle,4
DP0000631,Robert Chatterjee,Hyderabad,Bicycle,3.5
DP0000632,Aarav Jones,Hyderabad,Scooter,4.1
DP0000633,Vihaan Gupta,Hyderabad,Scooter,3.6
DP0000634,Mary Miller,Chennai,E-Bike,3.8
DP0000635,Ayaan Garcia,Bangalore,Scooter,4
DP0000636,Arjun Chatterjee,Pune,Bicycle,3.7
DP0000637,Dhruv Smith,Delhi,Bicycle,4.2
DP0000638,Anjali Verma,Delhi,Bike,3.4
DP0000639,Michael Miller,Delhi,Bicycle,4.1
DP0000640,Aadhya Reddy,Mumbai,E-Bike,4.9
DP0000641,Michael Miller,Chennai,Bicycle,4.9
DP0000642,Rahul Mehta,Bangalore,E-Bike,4.2
DP0000643,Patricia Brown,Kolkata,Bicycle,3.3
DP0000644,William Chopra,Pune,Scooter,4.6
DP0000645,Vihaan Brown,Hyderabad,Scooter,3.2
DP0000646,Patricia Brown,Hyderabad,Scooter,4.2
DP0000647,Amit Patel,Bangalore,E-Bike,4.5
DP0000648,Rahul Jones,Kolkata,E-Bike,4.1
DP0000649,Karan Bose,Hyderabad,Bike,3.5
DP0000650,William Iyer,Chennai,Scooter,4
DP0000651,Kiara Brown,Bangalore,Bike,3.4
DP0000652,Priya Davis,Hyderabad,Scooter,3.9
DP0000653,Sneha Miller,Delhi,Bicycle,4
DP0000654,James Verma,Hyderabad,Bike,4.5
DP0000655,Meera Gupta,Mumbai,E-Bike,3.4
DP0000656,Jennifer Chatterjee,Chennai,E-Bike,3.3
DP0000657,Kavya Das,Hyderabad,Bike,3.7
DP0000658,Karan Smith,Bangalore,Scooter,4.9
DP0000659,Patricia Malhotra,Kolkata,Bike,3.5
DP0000660,Jennifer Iyer,Delhi,Bicycle,4.3
DP0000661,James Kapoor,Delhi,Bike,4
DP0000662,Krishna Chatterjee,Bangalore,Scooter,3.3
DP0000663,Ananya Smith,Delhi,Bike,4.4
DP0000664,Sai Kapoor,Chennai,Scooter,4.5
DP0000665,Mary Davis,Delhi,Bicycle,4
DP0000666,Kabir Joshi,Pune,Bike,4.1
DP0000667,Ananya Joshi,Pune,Scooter,3.8
DP0000668,John Williams,Chennai,Bicycle,3.9
DP0000669,Rohan Jones,Kolkata,Bicycle,4.6
DP0000670,Dhruv Mukherjee,Mumbai,Bike,3
DP0000671,Isha Joshi,Hyderabad,Bike,4.8
DP0000672,Aadhya Joshi,Pune,Bike,4.3
DP0000673,Aadhya Mukherjee,Bangalore,E-Bike,4.1
DP0000674,John Mehta,Chennai,E-Bike,4.9
DP0000675,Rohan Williams,Chennai,Scooter,3.3
DP0000676,William Nair,Chennai,Bicycle,3.4
DP0000677,Dhruv Rao,Chennai,Bicycle,4.9
DP0000678,Robert Mukherjee,Delhi,Bicycle,4.6
DP0000679,Ayaan Malhotra,Mumbai,Bicycle,4.5
DP0000680,Michael Brown,Chennai,Bike,3.5
DP0000681,Ayaan Bose,Kolkata,Scooter,4.6
DP0000682,Krishna Singh,Bangalore,Bicycle,4.2
DP0000683,David Malhotra,Chennai,Scooter,4
DP0000684,Susan Williams,Pune,E-Bike,3.6
DP0000685,Linda Johnson,Pune,Bike,3.9
DP0000686,Ananya Kumar,Kolkata,Bicycle,4.3
DP0000687,James Reddy,Kolkata,Scooter,3.5
DP0000688,John Iyer,Pune,Bicycle,4.2
DP0000689,Patricia Davis,Delhi,Scooter,3.4
DP0000690,John Singh,Pune,Bike,3
DP0000691,Ayaan Patel,Pune,Bike,4.2
DP0000692,Neha Reddy,Mumbai,Bike,3.6
DP0000693,Robert Das,Hyderabad,E-Bike,3.7
DP0000694,Reyansh Sharma,Bangalore,E-Bike,3.9
DP0000695,Neha Sharma,Delhi,Bike,4.6
DP0000696,Linda Smith,Mumbai,Bike,4.2
DP0000697,Ayaan Chatterjee,Chennai,Bicycle,4
DP0000698,Arjun Mehta,Pune,E-Bike,3.5
DP0000699,Anjali Malhotra,Hyderabad,E-Bike,4.9
DP0000700,Ananya Davis,Mumbai,E-Bike,4.7
DP0000701,Dhruv Reddy,Mumbai,E-Bike,3.1
DP0000702,Saanvi Wilson,Pune,E-Bike,4.7
DP0000703,Aryan Reddy,Bangalore,Bicycle,4.6
DP0000704,Susan Bose,Delhi,E-Bike,3.4
DP0000705,Raj Kumar,Kolkata,Bike,3
DP0000706,Arjun Reddy,Kolkata,Bike,4.2
DP0000707,Priya Kumar,Mumbai,Bicycle,4
DP0000708,Arjun Patel,Pune,E-Bike,4
DP0000709,Rohan Nair,Bangalore,Bicycle,4.9
DP0000710,Krishna Bhatt,Pune,E-Bike,4
DP0000711,Sai Davis,Pune,Scooter,4.9
DP0000712,Linda Mehta,Pune,Scooter,3.8
DP0000713,David Patel,Kolkata,Bicycle,4
DP0000714,Kavya Brown,Pune,E-Bike,3.5
DP0000715,Aarav Kapoor,Mumbai,Bicycle,4.6
DP0000716,Nikhil Davis,Kolkata,Bike,4.9
DP0000717,Michael Wilson,Mumbai,E-Bike,5
DP0000718,Vikram Brown,Mumbai,Bicycle,4
DP0000719,Jennifer Patel,Hyderabad,E-Bike,3.6
DP0000720,David Chatterjee,Pune,Scooter,4.9
DP0000721,Vihaan Rao,Hyderabad,E-Bike,3.3
DP0000722,Priya Singh,Bangalore,Scooter,4
DP0000723,Diya Jones,Delhi,Bicycle,4.9
DP0000724,Michael Patel,Kolkata,E-Bike,3.2
DP0000725,James Miller,Delhi,Bike,4.3
DP0000726,Mary Mukherjee,Hyderabad,E-Bike,3.4
DP0000727,Krishna Chopra,Chennai,Bike,4.3
DP0000728,Rahul Singh,Mumbai,Bike,5
DP0000729,Riya Brown,Hyderabad,Bicycle,4.4
DP0000730,Robert Gupta,Chennai,Scooter,3.2
DP0000731,Ishaan Nair,Pune,Bicycle,4.4
DP0000732,Dhruv Gupta,Bangalore,E-Bike,3.5
DP0000733,Priya Williams,Pune,Scooter,4.8
DP0000734,Kiara Chopra,Bangalore,Bicycle,4.5
DP0000735,Susan Singh,Mumbai,Bicycle,4.9
DP0000736,Amit Das,Kolkata,Bicycle,3.7
DP0000737,Kavya Williams,Hyderabad,Bike,4
DP0000738,Dhruv Mehta,Pune,E-Bike,3.2
DP0000739,Rahul Davis,Mumbai,Scooter,4
DP0000740,Vivaan Kapoor,Delhi,E-Bike,4.5
DP0000741,Saanvi Malhotra,Chennai,Scooter,4
DP0000742,Elizabeth Garcia,Kolkata,Bike,4.6
DP0000743,Kavya Williams,Hyderabad,E-Bike,4.9
DP0000744,Krishna Garcia,Mumbai,Bicycle,4.8
DP0000745,Pooja Davis,Kolkata,Bicycle,4
DP0000746,Karan Bose,Bangalore,E-Bike,4
DP0000747,Isha Wilson,Delhi,Bike,3.9
DP0000748,Ananya Singh,Bangalore,Bicycle,3
DP0000749,Krishna Williams,Bangalore,Bike,4
DP0000750,Myra Iyer,Kolkata,Bicycle,3.1
DP0000751,Ananya Chopra,Hyderabad,Bicycle,4
DP0000752,Mary Anderson,Mumbai,Bicycle,4.3
DP0000753,Saanvi Rao,Chennai,Bike,3.6
DP0000754,Dhruv Malhotra,Pune,E-Bike,3.6
DP0000755,Raj Jones,Chennai,Scooter,3.1
DP0000756,Karan Iyer,Hyderabad,Bicycle,3.6
DP0000757,Vikram Das,Bangalore,Scooter,3.3
DP0000758,Jennifer Malhotra,Kolkata,Bike,4.2
DP0000759,Meera Chatterjee,Mumbai,Scooter,5
DP0000760,Aditya Bhatt,Bangalore,Bike,4.5
DP0000761,Rahul Miller,Hyderabad,E-Bike,4.9
DP0000762,Jennifer Singh,Bangalore,Bike,3.4
DP0000763,Krishna Bhatt,Kolkata,Bike,3.5
DP0000764,John Wilson,Kolkata,Bike,4
DP0000765,James Das,Kolkata,E-Bike,4.2
DP0000766,Sai Wilson,Kolkata,E-Bike,3.3
DP0000767,Riya Chatterjee,Delhi,Bike,3.4
DP0000768,Ishaan Kapoor,Mumbai,Bicycle,3.5
DP0000769,Kiara Das,Hyderabad,Bicycle,3.6
DP0000770,Sneha Bhatt,Mumbai,Scooter,4.6
DP0000771,Kabir Rao,Hyderabad,E-Bike,3.5
DP0000772,Kavya Rao,Kolkata,Bike,4.3
DP0000773,James Smith,Pune,E-Bike,3.4
DP0000774,Karan Garcia,Kolkata,Bike,4.6
DP0000775,Anjali Sharma,Kolkata,Bike,3.8
DP0000776,Kiara Sharma,Delhi,Bike,4.8
DP0000777,Vihaan Singh,Pune,Bicycle,4.2
DP0000778,Ishaan Das,Hyderabad,Bicycle,3.2
DP0000779,Priya Nair,Mumbai,Bike,4.2
DP0000780,Elizabeth Jones,Bangalore,E-Bike,3
DP0000781,Rohan Davis,Delhi,Scooter,4.8
DP0000782,Anjali Singh,Bangalore,Scooter,4
DP0000783,Reyansh Rao,Mumbai,Scooter,3.3
DP0000784,Saanvi Brown,Pune,Scooter,4
DP0000785,Anjali Garcia,Kolkata,E-Bike,3.7
DP0000786,Arjun Iyer,Pune,Scooter,3.5
DP0000787,Neha Sharma,Mumbai,Bicycle,4.4
DP0000788,Aditya Sharma,Hyderabad,Scooter,4.5
DP0000789,Sai Garcia,Bangalore,E-Bike,4.4
DP0000790,Kiara Wilson,Chennai,E-Bike,4.1
DP0000791,Riya Brown,Chennai,Bicycle,4.5
DP0000792,Amit Rao,Mumbai,E-Bike,4.3
DP0000793,Myra Kapoor,Bangalore,Bicycle,3.5
DP0000794,Dhruv Singh,Mumbai,Bike,3.5
DP0000795,Rohan Malhotra,Kolkata,Scooter,3.1
DP0000796,Aadhya Brown,Delhi,E-Bike,3.1
DP0000797,Priya Nair,Delhi,Scooter,4.1
DP0000798,Meera Miller,Mumbai,Scooter,3.5
DP0000799,Ayaan Brown,Kolkata,Bicycle,4.7
DP0000800,Mary Reddy,Pune,Scooter,4.8
DP0000801,Reyansh Bhatt,Delhi,Bicycle,3.3
DP0000802,Priya Johnson,Bangalore,Bike,4.8
DP0000803,Patricia Bose,Kolkata,Scooter,4.2
DP0000804,Krishna Smith,Delhi,Scooter,3.7
DP0000805,Vihaan Garcia,Hyderabad,Bike,3
DP0000806,Ayaan Wilson,Bangalore,Bike,4.3
DP0000807,Anjali Miller,Mumbai,Bicycle,4
DP0000808,Rohan Brown,Delhi,Scooter,4.8
DP0000809,Sneha Kapoor,Hyderabad,Scooter,4.1
DP0000810,Aarav Garcia,Hyderabad,E-Bike,4.3
DP0000811,Kiara Das,Hyderabad,Bicycle,3.8
DP0000812,Ananya Patel,Kolkata,Bike,4.1
DP0000813,Vivaan Singh,Kolkata,Scooter,3.2
DP0000814,Sai Rao,Mumbai,E-Bike,3.1
DP0000815,Dhruv Anderson,Hyderabad,Scooter,4.4
DP0000816,Linda Anderson,Bangalore,Bicycle,4
DP0000817,Amit Kapoor,Chennai,Bicycle,4
DP0000818,Linda Nair,Hyderabad,Bicycle,4.2
DP0000819,Ananya Bhatt,Mumbai,Scooter,4.8
DP0000820,Nikhil Sharma,Kolkata,Bicycle,3.5
DP0000821,Aryan Das,Chennai,Bicycle,3.7
DP0000822,Aarav Reddy,Kolkata,E-Bike,3.2
DP0000823,Robert Mehta,Kolkata,Scooter,3.7
DP0000824,Aditya Das,Bangalore,E-Bike,4.5
DP0000825,Amit Miller,Delhi,Bicycle,4.9
DP0000826,Arjun Malhotra,Kolkata,Bicycle,5
DP0000827,Pooja Malhotra,Bangalore,Bike,3.1
DP0000828,Amit Malhotra,Chennai,Bicycle,3.9
DP0000829,Michael Williams,Delhi,Scooter,4.4
DP0000830,Krishna Mehta,Pune,Bike,3.3
DP0000831,Reyansh Sharma,Kolkata,Scooter,4.4
DP0000832,Rohan Mehta,Pune,Bicycle,3.9
DP0000833,Jennifer Garcia,Pune,Bicycle,4
DP0000834,Vikram Sharma,Mumbai,Bicycle,4.2
DP0000835,Vivaan Kapoor,Hyderabad,Bicycle,4.2
DP0000836,William Singh,Delhi,Bike,3.1
DP0000837,Anjali Smith,Chennai,E-Bike,3.2
DP0000838,Isha Kumar,Mumbai,E-Bike,4.7
DP0000839,Arjun Mehta,Bangalore,Bicycle,3.1
DP0000840,Rahul Malhotra,Chennai,E-Bike,4
DP0000841,Kabir Anderson,Hyderabad,Scooter,4.8
DP0000842,Vivaan Mehta,Hyderabad,Scooter,3.3
DP0000843,Anjali Davis,Chennai,Scooter,3.3
DP0000844,Jennifer Das,Chennai,Scooter,4
DP0000845,Vihaan Joshi,Hyderabad,Scooter,4.3
DP0000846,Isha Mehta,Mumbai,Bike,4.4
DP0000847,Aryan Jones,Chennai,Bicycle,4.7
DP0000848,Neha Gupta,Kolkata,Bike,3.8
DP0000849,Michael Iyer,Delhi,E-Bike,4
DP0000850,Raj Garcia,Hyderabad,Bike,3.8
DP0000851,Aryan Smith,Bangalore,E-Bike,4.2
DP0000852,Raj Johnson,Pune,E-Bike,4.1
DP0000853,Sai Reddy,Chennai,Bicycle,3.9
DP0000854,Dhruv Miller,Chennai,Bike,4
DP0000855,James Patel,Bangalore,Bike,3.4
DP0000856,Raj Chatterjee,Kolkata,Scooter,3
DP0000857,Karan Mehta,Delhi,Scooter,4.9
DP0000858,Myra Wilson,Bangalore,Scooter,3.5
DP0000859,Rahul Kapoor,Pune,Scooter,4.2
DP0000860,Robert Gupta,Mumbai,Bike,3.1
DP0000861,Jennifer Mehta,Delhi,Bicycle,4
DP0000862,Jennifer Chopra,Mumbai,Bicycle,4.6
DP0000863,Rohan Jones,Kolkata,E-Bike,3.7
DP0000864,Karan Bhatt,Bangalore,Scooter,4.4
DP0000865,Jennifer Das,Chennai,Scooter,3.1
DP0000866,Raj Reddy,Hyderabad,Bike,4.7
DP0000867,Nikhil Singh,Delhi,Scooter,4
DP0000868,Dhruv Mehta,Delhi,Bicycle,4.2
DP0000869,Rohan Rao,Delhi,Scooter,3
DP0000870,John Joshi,Delhi,E-Bike,3.3
DP0000871,Sneha Anderson,Bangalore,E-Bike,4
DP0000872,Kavya Singh,Delhi,Bicycle,4.8
DP0000873,Aadhya Smith,Delhi,Bicycle,3.4
DP0000874,Amit Brown,Mumbai,Scooter,5
DP0000875,Krishna Johnson,Pune,Bike,3.6
DP0000876,Ananya Wilson,Kolkata,Bicycle,4
DP0000877,Kabir Patel,Delhi,Bicycle,4.6
DP0000878,Priya Iyer,Hyderabad,Scooter,3.7
DP0000879,Susan Miller,Kolkata,Scooter,4.2
DP0000880,Neha Das,Bangalore,Bicycle,4.6
DP0000881,Anjali Rao,Chennai,Scooter,3.1
DP0000882,William Iyer,Kolkata,E-Bike,3.3
DP0000883,Ayaan Brown,Delhi,Bike,4.7
DP0000884,Susan Kumar,Bangalore,Bike,4
DP0000885,Ananya Bhatt,Chennai,Bike,4.8
DP0000886,Priya Garcia,Pune,Bicycle,4.8
DP0000887,Nikhil Bose,Mumbai,Scooter,4.6
DP0000888,Rohan Brown,Pune,E-Bike,3.1
DP0000889,Diya Rao,Hyderabad,Bicycle,3.2
DP0000890,Elizabeth Mukherjee,Kolkata,Scooter,3.2
DP0000891,Kabir Kapoor,Pune,Bike,3
DP0000892,Ayaan Chopra,Hyderabad,Scooter,3.8
DP0000893,Sneha Kapoor,Kolkata,Scooter,4.9
DP0000894,Mary Verma,Hyderabad,Scooter,3.4
DP0000895,Krishna Singh,Chennai,Bike,4
DP0000896,William Das,Chennai,Bicycle,4.3
DP0000897,David Davis,Pune,Bike,3.2
DP0000898,Sai Reddy,Chennai,E-Bike,4.8
DP0000899,Saanvi Rao,Bangalore,Bicycle,3.5
DP0000900,Sai Davis,Pune,Bicycle,4.7
DP0000901,Mary Wilson,Mumbai,Bicycle,4.8
DP0000902,Vikram Jones,Mumbai,Bike,4.8
DP0000903,Arjun Bose,Chennai,E-Bike,4.5
DP0000904,Vihaan Sharma,Mumbai,Bicycle,3.8
DP0000905,Linda Smith,Delhi,Bike,4.5
DP0000906,Myra Smith,Delhi,Bike,4
DP0000907,Vihaan Wilson,Bangalore,Scooter,3.6
DP0000908,Mary Kapoor,Kolkata,Bicycle,4.2
DP0000909,Aarav Rao,Chennai,Bicycle,4.5
DP0000910,Kavya Davis,Mumbai,Scooter,3.1
DP0000911,Michael Malhotra,Chennai,Scooter,4.3
DP0000912,Robert Patel,Pune,E-Bike,3.4
DP0000913,Isha Singh,Pune,E-Bike,4
DP0000914,Mary Kapoor,Chennai,E-Bike,4.5
DP0000915,Amit Verma,Mumbai,Bike,3.3
DP0000916,Ayaan Smith,Mumbai,Bike,4
DP0000917,Arjun Bhatt,Kolkata,Bicycle,4.7
DP0000918,Rahul Verma,Hyderabad,Bicycle,3.1
DP0000919,Rohan Williams,Bangalore,Scooter,4.1
DP0000920,Aditya Joshi,Delhi,E-Bike,3.3
DP0000921,Vikram Williams,Kolkata,Scooter,4
DP0000922,James Malhotra,Delhi,Bike,4
DP0000923,Ayaan Smith,Mumbai,Scooter,3.2
DP0000924,Arjun Anderson,Pune,Scooter,4.5
DP0000925,Pooja Joshi,Hyderabad,Bicycle,3.6
DP0000926,Sneha Johnson,Pune,Bicycle,4
DP0000927,Krishna Mukherjee,Kolkata,Bicycle,4
DP0000928,Reyansh Bhatt,Bangalore,E-Bike,3.4
DP0000929,Susan Joshi,Kolkata,Scooter,3.8
DP0000930,Isha Malhotra,Pune,Bike,4
DP0000931,Myra Mehta,Bangalore,E-Bike,3.2
DP0000932,Rohan Kapoor,Mumbai,Bike,4.2
DP0000933,Karan Verma,Bangalore,Bicycle,4.9
DP0000934,Arjun Joshi,Kolkata,Bicycle,3.4
DP0000935,Michael Miller,Bangalore,Bicycle,3.7
DP0000936,Aarav Davis,Mumbai,E-Bike,4.6
DP0000937,Neha Nair,Delhi,Bicycle,3.5
DP0000938,Priya Kapoor,Delhi,Bicycle,4.7
DP0000939,Robert Bose,Hyderabad,Bike,4.4
DP0000940,Vihaan Johnson,Delhi,Scooter,3.9
DP0000941,Ananya Reddy,Chennai,Scooter,3.2
DP0000942,Neha Brown,Bangalore,Scooter,4.3
DP0000943,Vihaan Wilson,Bangalore,Bicycle,3.4
DP0000944,Susan Chatterjee,Pune,Scooter,4.8
DP0000945,Kavya Garcia,Chennai,Scooter,4.6
DP0000946,Pooja Patel,Hyderabad,Bicycle,4.6
DP0000947,Sneha Nair,Pune,Scooter,3.4
DP0000948,Sneha Nair,Bangalore,Bicycle,4.4
DP0000949,Vihaan Brown,Kolkata,Scooter,4.7
DP0000950,Linda Gupta,Delhi,Bicycle,4.2
DP0000951,Aadhya Patel,Mumbai,Scooter,4.6
DP0000952,Isha Singh,Delhi,Bike,4.7
DP0000953,Robert Nair,Bangalore,Bicycle,3.8
DP0000954,John Malhotra,Delhi,Bicycle,4
DP0000955,Mary Patel,Kolkata,E-Bike,4.8
DP0000956,Isha Anderson,Delhi,Bike,3.8
DP0000957,Michael Kumar,Delhi,Scooter,4
DP0000958,Elizabeth Gupta,Pune,Bike,4
DP0000959,Krishna Patel,Bangalore,Bicycle,4.9
DP0000960,Arjun Garcia,Pune,Bike,4.4
DP0000961,Anjali Johnson,Chennai,Bicycle,3.3
DP0000962,Sneha Jones,Mumbai,Scooter,4.6
DP0000963,Mary Joshi,Hyderabad,Bicycle,3.9
DP0000964,Ayaan Anderson,Bangalore,Bicycle,3.2
DP0000965,Ananya Chatterjee,Pune,E-Bike,4.6
DP0000966,John Kumar,Hyderabad,Bicycle,4
DP0000967,Karan Anderson,Pune,Scooter,3.9
